,date,state,fips,cases,deaths,daily_new_cases,daily_new_deaths,zeroed_cases,zeroed_deaths
398,2020-07-21,Connecticut,9,48096,4406,41.0,0.0,1524,82
399,2020-07-22,Connecticut,9,48223,4406,127.0,0.0,1651,82
400,2020-07-23,Connecticut,9,48232,4410,9.0,4.0,1660,86
401,2020-07-24,Connecticut,9,48776,4413,544.0,3.0,2204,89
402,2020-07-25,Connecticut,9,48776,4413,0.0,0.0,2204,89
403,2020-07-26,Connecticut,9,48776,4413,0.0,0.0,2204,89
404,2020-07-27,Connecticut,9,48983,4418,207.0,5.0,2411,94
405,2020-07-28,Connecticut,9,49077,4423,94.0,5.0,2505,99
406,2020-07-29,Connecticut,9,49540,4425,463.0,2.0,2968,101
407,2020-07-30,Connecticut,9,49670,4431,130.0,6.0,3098,107
408,2020-07-31,Connecticut,9,49810,4432,140.0,1.0,3238,108
409,2020-08-01,Connecticut,9,49810,4432,0.0,0.0,3238,108
410,2020-08-02,Connecticut,9,49810,4432,0.0,0.0,3238,108
411,2020-08-03,Connecticut,9,50062,4437,252.0,5.0,3490,113
412,2020-08-04,Connecticut,9,50110,4437,48.0,0.0,3538,113
413,2020-08-05,Connecticut,9,50225,4437,115.0,0.0,3653,113
414,2020-08-06,Connecticut,9,50245,4437,20.0,0.0,3673,113
415,2020-08-07,Connecticut,9,50320,4441,75.0,4.0,3748,117
416,2020-08-08,Connecticut,9,50320,4441,0.0,0.0,3748,117
417,2020-08-09,Connecticut,9,50320,4441,0.0,0.0,3748,117
418,2020-08-10,Connecticut,9,50567,4444,247.0,3.0,3995,120
419,2020-08-11,Connecticut,9,50684,4444,117.0,0.0,4112,120
420,2020-08-12,Connecticut,9,50706,4450,22.0,6.0,4134,126
421,2020-08-13,Connecticut,9,50782,4450,76.0,0.0,4210,126
422,2020-08-14,Connecticut,9,50897,4453,115.0,3.0,4325,129
423,2020-08-15,Connecticut,9,50897,4453,0.0,0.0,4325,129
424,2020-08-16,Connecticut,9,50897,4453,0.0,0.0,4325,129
425,2020-08-17,Connecticut,9,51267,4456,370.0,3.0,4695,132
426,2020-08-18,Connecticut,9,51255,4456,-12.0,0.0,4683,132
427,2020-08-19,Connecticut,9,51314,4457,59.0,1.0,4742,133
428,2020-08-20,Connecticut,9,51432,4458,118.0,1.0,4860,134
429,2020-08-21,Connecticut,9,51519,4460,87.0,2.0,4947,136
430,2020-08-22,Connecticut,9,51519,4460,0.0,0.0,4947,136
431,2020-08-23,Connecticut,9,51519,4460,0.0,0.0,4947,136
432,2020-08-24,Connecticut,9,52011,4460,492.0,0.0,5439,136
433,2020-08-25,Connecticut,9,52040,4463,29.0,3.0,5468,139
434,2020-08-26,Connecticut,9,52220,4463,180.0,0.0,5648,139
435,2020-08-27,Connecticut,9,52350,4465,130.0,2.0,5778,141
436,2020-08-28,Connecticut,9,52495,4465,145.0,0.0,5923,141
437,2020-08-29,Connecticut,9,52495,4465,0.0,0.0,5923,141
438,2020-08-30,Connecticut,9,52495,4465,0.0,0.0,5923,141
439,2020-08-31,Connecticut,9,52879,4465,384.0,0.0,6307,141
440,2020-09-01,Connecticut,9,53006,4466,127.0,1.0,6434,142
441,2020-07-01,Delaware,10,11510,509,0.0,0.0,0,0
442,2020-07-02,Delaware,10,11731,510,221.0,1.0,221,1
443,2020-07-03,Delaware,10,11923,512,192.0,2.0,413,3
444,2020-07-04,Delaware,10,11996,512,73.0,0.0,486,3
445,2020-07-05,Delaware,10,12128,512,132.0,0.0,618,3
446,2020-07-06,Delaware,10,12293,512,165.0,0.0,783,3
447,2020-07-07,Delaware,10,12414,514,121.0,2.0,904,5
448,2020-07-08,Delaware,10,12462,515,48.0,1.0,952,6
449,2020-07-09,Delaware,10,12531,517,69.0,2.0,1021,8
450,2020-07-10,Delaware,10,12652,517,121.0,0.0,1142,8
451,2020-07-11,Delaware,10,12743,517,91.0,0.0,1233,8
452,2020-07-12,Delaware,10,12804,517,61.0,0.0,1294,8
453,2020-07-13,Delaware,10,12879,517,75.0,0.0,1369,8
454,2020-07-14,Delaware,10,12969,518,90.0,1.0,1459,9
455,2020-07-15,Delaware,10,13050,521,81.0,3.0,1540,12
456,2020-07-16,Delaware,10,13114,521,64.0,0.0,1604,12
457,2020-07-17,Delaware,10,13337,521,223.0,0.0,1827,12
458,2020-07-18,Delaware,10,13429,523,92.0,2.0,1919,14
459,2020-07-19,Delaware,10,13519,523,90.0,0.0,2009,14
460,2020-07-20,Delaware,10,13624,523,105.0,0.0,2114,14
461,2020-07-21,Delaware,10,13746,525,122.0,2.0,2236,16
462,2020-07-22,Delaware,10,13792,527,46.0,2.0,2282,18
463,2020-07-23,Delaware,10,13924,529,132.0,2.0,2414,20
464,2020-07-24,Delaware,10,14202,578,278.0,49.0,2692,69
465,2020-07-25,Delaware,10,14175,579,-27.0,1.0,2665,70
466,2020-07-26,Delaware,10,14290,579,115.0,0.0,2780,70
467,2020-07-27,Delaware,10,14406,579,116.0,0.0,2896,70
468,2020-07-28,Delaware,10,14476,580,70.0,1.0,2966,71
469,2020-07-29,Delaware,10,14602,581,126.0,1.0,3092,72
470,2020-07-30,Delaware,10,14689,581,87.0,0.0,3179,72
471,2020-07-31,Delaware,10,14788,585,99.0,4.0,3278,76
472,2020-08-01,Delaware,10,14877,585,89.0,0.0,3367,76
473,2020-08-02,Delaware,10,14949,585,72.0,0.0,3439,76
474,2020-08-03,Delaware,10,15055,585,106.0,0.0,3545,76
475,2020-08-04,Delaware,10,15137,587,82.0,2.0,3627,78
476,2020-08-05,Delaware,10,15296,587,159.0,0.0,3786,78
477,2020-08-06,Delaware,10,15365,587,69.0,0.0,3855,78
478,2020-08-07,Delaware,10,15445,588,80.0,1.0,3935,79
479,2020-08-08,Delaware,10,15502,590,57.0,2.0,3992,81
480,2020-08-09,Delaware,10,15575,591,73.0,1.0,4065,82
481,2020-08-10,Delaware,10,15634,591,59.0,0.0,4124,82
482,2020-08-11,Delaware,10,15699,591,65.0,0.0,4189,82
483,2020-08-12,Delaware,10,15765,592,66.0,1.0,4255,83
484,2020-08-13,Delaware,10,15967,593,202.0,1.0,4457,84
485,2020-08-14,Delaware,10,16340,593,373.0,0.0,4830,84
486,2020-08-15,Delaware,10,16396,593,56.0,0.0,4886,84
487,2020-08-16,Delaware,10,16451,593,55.0,0.0,4941,84
488,2020-08-17,Delaware,10,16536,593,85.0,0.0,5026,84
489,2020-08-18,Delaware,10,16593,593,57.0,0.0,5083,84
490,2020-08-19,Delaware,10,16643,595,50.0,2.0,5133,86
491,2020-08-20,Delaware,10,16718,595,75.0,0.0,5208,86
492,2020-08-21,Delaware,10,16770,600,52.0,5.0,5260,91
493,2020-08-22,Delaware,10,16828,600,58.0,0.0,5318,91
494,2020-08-23,Delaware,10,16895,600,67.0,0.0,5385,91
495,2020-08-24,Delaware,10,16942,604,47.0,4.0,5432,95
496,2020-08-25,Delaware,10,16962,603,20.0,-1.0,5452,94
497,2020-08-26,Delaware,10,16986,604,24.0,1.0,5476,95
498,2020-08-27,Delaware,10,16976,604,-10.0,0.0,5466,95
499,2020-08-28,Delaware,10,17083,604,107.0,0.0,5573,95
500,2020-08-29,Delaware,10,17349,604,266.0,0.0,5839,95
501,2020-08-30,Delaware,10,17343,604,-6.0,0.0,5833,95
502,2020-08-31,Delaware,10,17429,605,86.0,1.0,5919,96
503,2020-09-01,Delaware,10,17535,605,106.0,0.0,6025,96
504,2020-07-01,District of Columbia,11,10365,553,0.0,0.0,0,0
505,2020-07-02,District of Columbia,11,10390,554,25.0,1.0,25,1
506,2020-07-03,District of Columbia,11,10435,555,45.0,1.0,70,2
507,2020-07-04,District of Columbia,11,10447,557,12.0,2.0,82,4
508,2020-07-05,District of Columbia,11,10482,559,35.0,2.0,117,6
509,2020-07-06,District of Columbia,11,10515,561,33.0,2.0,150,8
510,2020-07-07,District of Columbia,11,10569,561,54.0,0.0,204,8
511,2020-07-08,District of Columbia,11,10642,564,73.0,3.0,277,11
512,2020-07-09,District of Columbia,11,10679,568,37.0,4.0,314,15
513,2020-07-10,District of Columbia,11,10743,568,64.0,0.0,378,15
514,2020-07-11,District of Columbia,11,10801,568,58.0,0.0,436,15
515,2020-07-12,District of Columbia,11,10847,568,46.0,0.0,482,15
516,2020-07-13,District of Columbia,11,10906,568,59.0,0.0,541,15
517,2020-07-14,District of Columbia,11,10946,568,40.0,0.0,581,15
518,2020-07-15,District of Columbia,11,11026,571,80.0,3.0,661,18
519,2020-07-16,District of Columbia,11,11076,574,50.0,3.0,711,21
520,2020-07-17,District of Columbia,11,11115,577,39.0,3.0,750,24
521,2020-07-18,District of Columbia,11,11194,578,79.0,1.0,829,25
522,2020-07-19,District of Columbia,11,11261,578,67.0,0.0,896,25
523,2020-07-20,District of Columbia,11,11339,579,78.0,1.0,974,26
524,2020-07-21,District of Columbia,11,11427,580,88.0,1.0,1062,27
525,2020-07-22,District of Columbia,11,11529,580,102.0,0.0,1164,27
526,2020-07-23,District of Columbia,11,11571,581,42.0,1.0,1206,28
527,2020-07-24,District of Columbia,11,11649,581,78.0,0.0,1284,28
528,2020-07-25,District of Columbia,11,11717,581,68.0,0.0,1352,28
529,2020-07-26,District of Columbia,11,11780,581,63.0,0.0,1415,28
530,2020-07-27,District of Columbia,11,11858,582,78.0,1.0,1493,29
531,2020-07-28,District of Columbia,11,11945,583,87.0,1.0,1580,30
532,2020-07-29,District of Columbia,11,11999,584,54.0,1.0,1634,31
533,2020-07-30,District of Columbia,11,12057,584,58.0,0.0,1692,31
534,2020-07-31,District of Columbia,11,12126,585,69.0,1.0,1761,32
535,2020-08-01,District of Columbia,11,12205,585,79.0,0.0,1840,32
536,2020-08-02,District of Columbia,11,12274,586,69.0,1.0,1909,33
537,2020-08-03,District of Columbia,11,12313,586,39.0,0.0,1948,33
538,2020-08-04,District of Columbia,11,12398,587,85.0,1.0,2033,34
539,2020-08-05,District of Columbia,11,12443,587,45.0,0.0,2078,34
540,2020-08-06,District of Columbia,11,12518,587,75.0,0.0,2153,34
541,2020-08-07,District of Columbia,11,12589,589,71.0,2.0,2224,36
542,2020-08-08,District of Columbia,11,12653,590,64.0,1.0,2288,37
543,2020-08-09,District of Columbia,11,12753,591,100.0,1.0,2388,38
544,2020-08-10,District of Columbia,11,12807,591,54.0,0.0,2442,38
545,2020-08-11,District of Columbia,11,12896,593,89.0,2.0,2531,40
546,2020-08-12,District of Columbia,11,12959,593,63.0,0.0,2594,40
547,2020-08-13,District of Columbia,11,13024,594,65.0,1.0,2659,41
548,2020-08-14,District of Columbia,11,13118,594,94.0,0.0,2753,41
549,2020-08-15,District of Columbia,11,13159,597,41.0,3.0,2794,44
550,2020-08-16,District of Columbia,11,13220,597,61.0,0.0,2855,44
551,2020-08-17,District of Columbia,11,13273,597,53.0,0.0,2908,44
552,2020-08-18,District of Columbia,11,13325,599,52.0,2.0,2960,46
553,2020-08-19,District of Columbia,11,13354,600,29.0,1.0,2989,47
554,2020-08-20,District of Columbia,11,13409,601,55.0,1.0,3044,48
555,2020-08-21,District of Columbia,11,13469,602,60.0,1.0,3104,49
556,2020-08-22,District of Columbia,11,13534,604,65.0,2.0,3169,51
557,2020-08-23,District of Columbia,11,13590,604,56.0,0.0,3225,51
558,2020-08-24,District of Columbia,11,13639,604,49.0,0.0,3274,51
559,2020-08-25,District of Columbia,11,13684,604,45.0,0.0,3319,51
560,2020-08-26,District of Columbia,11,13722,605,38.0,1.0,3357,52
561,2020-08-27,District of Columbia,11,13794,605,72.0,0.0,3429,52
562,2020-08-28,District of Columbia,11,13851,605,57.0,0.0,3486,52
563,2020-08-29,District of Columbia,11,13925,605,74.0,0.0,3560,52
564,2020-08-30,District of Columbia,11,13959,606,34.0,1.0,3594,53
565,2020-08-31,District of Columbia,11,13992,607,33.0,1.0,3627,54
566,2020-09-01,District of Columbia,11,14049,607,57.0,0.0,3684,54
567,2020-07-01,Florida,12,158989,3549,0.0,0.0,0,0
568,2020-07-02,Florida,12,169098,3616,10109.0,67.0,10109,67
569,2020-07-03,Florida,12,178586,3683,9488.0,67.0,19597,134
570,2020-07-04,Florida,12,190044,3701,11458.0,18.0,31055,152
571,2020-07-05,Florida,12,200103,3730,10059.0,29.0,41114,181
572,2020-07-06,Florida,12,206439,3777,6336.0,47.0,47450,228
573,2020-07-07,Florida,12,213786,3840,7347.0,63.0,54797,291
574,2020-07-08,Florida,12,223775,3888,9989.0,48.0,64786,339
575,2020-07-09,Florida,12,232710,4008,8935.0,120.0,73721,459
576,2020-07-10,Florida,12,244143,4101,11433.0,93.0,85154,552
577,2020-07-11,Florida,12,254503,4196,10360.0,95.0,95514,647
578,2020-07-12,Florida,12,269803,4241,15300.0,45.0,110814,692
579,2020-07-13,Florida,12,282427,4276,12624.0,35.0,123438,727
580,2020-07-14,Florida,12,291621,4408,9194.0,132.0,132632,859
581,2020-07-15,Florida,12,301802,4520,10181.0,112.0,142813,971
582,2020-07-16,Florida,12,315767,4676,13965.0,156.0,156778,1127
583,2020-07-17,Florida,12,327233,4804,11466.0,128.0,168244,1255
584,2020-07-18,Florida,12,337561,4894,10328.0,90.0,178572,1345
585,2020-07-19,Florida,12,350039,4981,12478.0,87.0,191050,1432
586,2020-07-20,Florida,12,360386,5071,10347.0,90.0,201397,1522
587,2020-07-21,Florida,12,369826,5205,9440.0,134.0,210837,1656
588,2020-07-22,Florida,12,379611,5344,9785.0,139.0,220622,1795
589,2020-07-23,Florida,12,389860,5517,10249.0,173.0,230871,1968
590,2020-07-24,Florida,12,402304,5652,12444.0,135.0,243315,2103
591,2020-07-25,Florida,12,414503,5776,12199.0,124.0,255514,2227
592,2020-07-26,Florida,12,423847,5853,9344.0,77.0,264858,2304
593,2020-07-27,Florida,12,432739,5930,8892.0,77.0,273750,2381
594,2020-07-28,Florida,12,441969,6116,9230.0,186.0,282980,2567
595,2020-07-29,Florida,12,451415,6332,9446.0,216.0,292426,2783
596,2020-07-30,Florida,12,461371,6585,9956.0,253.0,302382,3036
597,2020-07-31,Florida,12,470378,6842,9007.0,257.0,311389,3293
598,2020-08-01,Florida,12,480020,7021,9642.0,179.0,321031,3472
599,2020-08-02,Florida,12,487124,7083,7104.0,62.0,328135,3534
600,2020-08-03,Florida,12,491876,7156,4752.0,73.0,332887,3607
601,2020-08-04,Florida,12,497322,7401,5446.0,245.0,338333,3852
602,2020-08-05,Florida,12,502731,7626,5409.0,225.0,343742,4077
603,2020-08-06,Florida,12,510381,7746,7650.0,120.0,351392,4197
604,2020-08-07,Florida,12,518067,7926,7686.0,180.0,359078,4377
605,2020-08-08,Florida,12,526569,8108,8502.0,182.0,367580,4559
606,2020-08-09,Florida,12,532798,8185,6229.0,77.0,373809,4636
607,2020-08-10,Florida,12,536953,8276,4155.0,91.0,377964,4727
608,2020-08-11,Florida,12,542784,8552,5831.0,276.0,383795,5003
609,2020-08-12,Florida,12,550893,8764,8109.0,212.0,391904,5215
610,2020-08-13,Florida,12,557129,8912,6236.0,148.0,398140,5363
611,2020-08-14,Florida,12,563277,9140,6148.0,228.0,404288,5591
612,2020-08-15,Florida,12,569629,9344,6352.0,204.0,410640,5795
613,2020-08-16,Florida,12,573408,9451,3779.0,107.0,414419,5902
614,2020-08-17,Florida,12,576086,9538,2678.0,87.0,417097,5989
615,2020-08-18,Florida,12,579924,9757,3838.0,219.0,420935,6208
616,2020-08-19,Florida,12,584039,9931,4115.0,174.0,425050,6382
617,2020-08-20,Florida,12,588594,10048,4555.0,117.0,429605,6499
618,2020-08-21,Florida,12,593278,10167,4684.0,119.0,434289,6618
619,2020-08-22,Florida,12,597589,10273,4311.0,106.0,438600,6724
620,2020-08-23,Florida,12,600563,10324,2974.0,51.0,441574,6775
621,2020-08-24,Florida,12,602821,10396,2258.0,72.0,443832,6847
622,2020-08-25,Florida,12,605494,10579,2673.0,183.0,446505,7030
623,2020-08-26,Florida,12,608714,10732,3220.0,153.0,449725,7183
624,2020-08-27,Florida,12,611983,10867,3269.0,135.0,452994,7318
625,2020-08-28,Florida,12,615798,10956,3815.0,89.0,456809,7407
626,2020-08-29,Florida,12,618995,11104,3197.0,148.0,460006,7555
627,2020-08-30,Florida,12,621578,11118,2583.0,14.0,462589,7569
628,2020-08-31,Florida,12,623463,11186,1885.0,68.0,464474,7637
629,2020-09-01,Florida,12,631032,11373,7569.0,187.0,472043,7824
630,2020-07-01,Georgia,13,79589,2779,0.0,0.0,0,0
631,2020-07-02,Georgia,13,82475,2801,2886.0,22.0,2886,22
632,2020-07-03,Georgia,13,85079,2808,2604.0,7.0,5490,29
633,2020-07-04,Georgia,13,87592,2809,2513.0,1.0,8003,30
634,2020-07-05,Georgia,13,89489,2812,1897.0,3.0,9900,33
635,2020-07-06,Georgia,13,91015,2829,1526.0,17.0,11426,50
636,2020-07-07,Georgia,13,93707,2850,2692.0,21.0,14118,71
637,2020-07-08,Georgia,13,96538,2871,2831.0,21.0,16949,92
638,2020-07-09,Georgia,13,98693,2880,2155.0,9.0,19104,101
639,2020-07-10,Georgia,13,103597,2915,4904.0,35.0,24008,136
640,2020-07-11,Georgia,13,106574,2946,2977.0,31.0,26985,167
641,2020-07-12,Georgia,13,108389,2951,1815.0,5.0,28800,172
642,2020-07-13,Georgia,13,111937,2972,3548.0,21.0,32348,193
643,2020-07-14,Georgia,13,114579,2996,2642.0,24.0,34990,217
644,2020-07-15,Georgia,13,118147,3030,3568.0,34.0,38558,251
645,2020-07-16,Georgia,13,120848,3043,2701.0,13.0,41259,264
646,2020-07-17,Georgia,13,124267,3071,3419.0,28.0,44678,292
647,2020-07-18,Georgia,13,128341,3105,4074.0,34.0,48752,326
648,2020-07-19,Georgia,13,130794,3110,2453.0,5.0,51205,331
649,2020-07-20,Georgia,13,132788,3113,1994.0,3.0,53199,334
650,2020-07-21,Georgia,13,135865,3186,3077.0,73.0,56276,407
651,2020-07-22,Georgia,13,139120,3264,3255.0,78.0,59531,485
652,2020-07-23,Georgia,13,143857,3288,4737.0,24.0,64268,509
653,2020-07-24,Georgia,13,147732,3368,3875.0,80.0,68143,589
654,2020-07-25,Georgia,13,151262,3421,3530.0,53.0,71673,642
655,2020-07-26,Georgia,13,153476,3424,2214.0,3.0,73887,645
656,2020-07-27,Georgia,13,155907,3435,2431.0,11.0,76318,656
657,2020-07-28,Georgia,13,160038,3488,4131.0,53.0,80449,709
658,2020-07-29,Georgia,13,163547,3566,3509.0,78.0,83958,787
659,2020-07-30,Georgia,13,167545,3596,3998.0,30.0,87956,817
660,2020-07-31,Georgia,13,171342,3674,3797.0,78.0,91753,895
661,2020-08-01,Georgia,13,174834,3744,3492.0,70.0,95245,965
662,2020-08-02,Georgia,13,177556,3758,2722.0,14.0,97967,979
663,2020-08-03,Georgia,13,179510,3760,1954.0,2.0,99921,981
664,2020-08-04,Georgia,13,182462,3835,2952.0,75.0,102873,1056
665,2020-08-05,Georgia,13,186395,3899,3933.0,64.0,106806,1120
666,2020-08-06,Georgia,13,189300,3942,2905.0,43.0,109711,1163
667,2020-08-07,Georgia,13,193276,4029,3976.0,87.0,113687,1250
668,2020-08-08,Georgia,13,197308,4095,4032.0,66.0,117719,1316
669,2020-08-09,Georgia,13,200147,4108,2839.0,13.0,120558,1329
670,2020-08-10,Georgia,13,202276,4138,2129.0,30.0,122687,1359
671,2020-08-11,Georgia,13,205920,4255,3644.0,117.0,126331,1476
672,2020-08-12,Georgia,13,209683,4360,3763.0,105.0,130094,1581
673,2020-08-13,Georgia,13,212009,4440,2326.0,80.0,132420,1661
674,2020-08-14,Georgia,13,215328,4474,3319.0,34.0,135739,1695
675,2020-08-15,Georgia,13,218344,4568,3016.0,94.0,138755,1789
676,2020-08-16,Georgia,13,220165,4600,1821.0,32.0,140576,1821
677,2020-08-17,Georgia,13,221841,4624,1676.0,24.0,142252,1845
678,2020-08-18,Georgia,13,224681,4691,2840.0,67.0,145092,1912
679,2020-08-19,Georgia,13,227255,4744,2574.0,53.0,147666,1965
680,2020-08-20,Georgia,13,230288,4797,3033.0,53.0,150699,2018
681,2020-08-21,Georgia,13,233169,4889,2881.0,92.0,153580,2110
682,2020-08-22,Georgia,13,235783,4982,2614.0,93.0,156194,2203
683,2020-08-23,Georgia,13,237402,5021,1619.0,39.0,157813,2242
684,2020-08-24,Georgia,13,239612,5045,2210.0,24.0,160023,2266
685,2020-08-25,Georgia,13,241865,5147,2253.0,102.0,162276,2368
686,2020-08-26,Georgia,13,244494,5195,2629.0,48.0,164905,2416
687,2020-08-27,Georgia,13,247017,5275,2523.0,80.0,167428,2496
688,2020-08-28,Georgia,13,249317,5352,2300.0,77.0,169728,2573
689,2020-08-29,Georgia,13,251676,5451,2359.0,99.0,172087,2672
690,2020-08-30,Georgia,13,252813,5478,1137.0,27.0,173224,2699
691,2020-08-31,Georgia,13,254238,5506,1425.0,28.0,174649,2727
692,2020-09-01,Georgia,13,256544,5604,2306.0,98.0,176955,2825
693,2020-07-01,Guam,66,1240,6,0.0,0.0,0,0
694,2020-07-02,Guam,66,1249,6,9.0,0.0,9,0
695,2020-07-03,Guam,66,1255,6,6.0,0.0,15,0
696,2020-07-04,Guam,66,1257,6,2.0,0.0,17,0
697,2020-07-05,Guam,66,1257,6,0.0,0.0,17,0
698,2020-07-06,Guam,66,1270,6,13.0,0.0,30,0
699,2020-07-07,Guam,66,1272,6,2.0,0.0,32,0
700,2020-07-08,Guam,66,1276,6,4.0,0.0,36,0
701,2020-07-09,Guam,66,1278,6,2.0,0.0,38,0
702,2020-07-10,Guam,66,1279,6,1.0,0.0,39,0
703,2020-07-11,Guam,66,1281,6,2.0,0.0,41,0
704,2020-07-12,Guam,66,1281,6,0.0,0.0,41,0
705,2020-07-13,Guam,66,1281,6,0.0,0.0,41,0
706,2020-07-14,Guam,66,1281,6,0.0,0.0,41,0
707,2020-07-15,Guam,66,1282,6,1.0,0.0,42,0
708,2020-07-16,Guam,66,1283,6,1.0,0.0,43,0
709,2020-07-17,Guam,66,1283,6,0.0,0.0,43,0
710,2020-07-18,Guam,66,1284,6,1.0,0.0,44,0
711,2020-07-19,Guam,66,1284,6,0.0,0.0,44,0
712,2020-07-20,Guam,66,1288,6,4.0,0.0,48,0
713,2020-07-21,Guam,66,1296,6,8.0,0.0,56,0
714,2020-07-22,Guam,66,1299,6,3.0,0.0,59,0
715,2020-07-23,Guam,66,1301,6,2.0,0.0,61,0
716,2020-07-24,Guam,66,1306,6,5.0,0.0,66,0
717,2020-07-25,Guam,66,1306,6,0.0,0.0,66,0
718,2020-07-26,Guam,66,1306,6,0.0,0.0,66,0
719,2020-07-27,Guam,66,1315,6,9.0,0.0,75,0
720,2020-07-28,Guam,66,1318,6,3.0,0.0,78,0
721,2020-07-29,Guam,66,1320,6,2.0,0.0,80,0
722,2020-07-30,Guam,66,1323,6,3.0,0.0,83,0
723,2020-07-31,Guam,66,1325,6,2.0,0.0,85,0
724,2020-08-01,Guam,66,1328,6,3.0,0.0,88,0
725,2020-08-02,Guam,66,1328,6,0.0,0.0,88,0
726,2020-08-03,Guam,66,1337,6,9.0,0.0,97,0
727,2020-08-04,Guam,66,1344,6,7.0,0.0,104,0
728,2020-08-05,Guam,66,1358,6,14.0,0.0,118,0
729,2020-08-06,Guam,66,1366,6,8.0,0.0,126,0
730,2020-08-07,Guam,66,1380,6,14.0,0.0,140,0
731,2020-08-08,Guam,66,1381,6,1.0,0.0,141,0
732,2020-08-09,Guam,66,1381,6,0.0,0.0,141,0
733,2020-08-10,Guam,66,1387,6,6.0,0.0,147,0
734,2020-08-11,Guam,66,1403,6,16.0,0.0,163,0
735,2020-08-12,Guam,66,1418,6,15.0,0.0,178,0
736,2020-08-13,Guam,66,1446,6,28.0,0.0,206,0
737,2020-08-14,Guam,66,1471,6,25.0,0.0,231,0
738,2020-08-15,Guam,66,1471,6,0.0,0.0,231,0
739,2020-08-16,Guam,66,1471,6,0.0,0.0,231,0
740,2020-08-17,Guam,66,1527,6,56.0,0.0,287,0
741,2020-08-18,Guam,66,1546,6,19.0,0.0,306,0
742,2020-08-19,Guam,66,1568,6,22.0,0.0,328,0
743,2020-08-20,Guam,66,1673,7,105.0,1.0,433,1
744,2020-08-21,Guam,66,1736,7,63.0,0.0,496,1
745,2020-08-22,Guam,66,1736,7,0.0,0.0,496,1
746,2020-08-23,Guam,66,1736,7,0.0,0.0,496,1
747,2020-08-24,Guam,66,1876,8,140.0,1.0,636,2
748,2020-08-25,Guam,66,1953,8,77.0,0.0,713,2
749,2020-08-26,Guam,66,2089,10,136.0,2.0,849,4
750,2020-08-27,Guam,66,2201,10,112.0,0.0,961,4
751,2020-08-28,Guam,66,2256,11,55.0,1.0,1016,5
752,2020-08-29,Guam,66,2256,11,0.0,0.0,1016,5
753,2020-08-30,Guam,66,2256,11,0.0,0.0,1016,5
754,2020-08-31,Guam,66,2364,11,108.0,0.0,1124,5
755,2020-09-01,Guam,66,2416,14,52.0,3.0,1176,8
756,2020-07-01,Hawaii,15,909,18,0.0,0.0,0,0
757,2020-07-02,Hawaii,15,929,18,20.0,0.0,20,0
758,2020-07-03,Hawaii,15,957,19,28.0,1.0,48,1
759,2020-07-04,Hawaii,15,981,19,24.0,0.0,72,1
760,2020-07-05,Hawaii,15,1005,19,24.0,0.0,96,1
761,2020-07-06,Hawaii,15,1012,19,7.0,0.0,103,1
762,2020-07-07,Hawaii,15,1053,19,41.0,0.0,144,1
763,2020-07-08,Hawaii,15,1076,19,23.0,0.0,167,1
764,2020-07-09,Hawaii,15,1112,19,36.0,0.0,203,1
765,2020-07-10,Hawaii,15,1139,19,27.0,0.0,230,1
766,2020-07-11,Hawaii,15,1181,19,42.0,0.0,272,1
767,2020-07-12,Hawaii,15,1201,19,20.0,0.0,292,1
768,2020-07-13,Hawaii,15,1222,21,21.0,2.0,313,3
769,2020-07-14,Hawaii,15,1243,21,21.0,0.0,334,3
770,2020-07-15,Hawaii,15,1271,21,28.0,0.0,362,3
771,2020-07-16,Hawaii,15,1290,21,19.0,0.0,381,3
772,2020-07-17,Hawaii,15,1312,22,22.0,1.0,403,4
773,2020-07-18,Hawaii,15,1332,23,20.0,1.0,423,5
774,2020-07-19,Hawaii,15,1359,23,27.0,0.0,450,5
775,2020-07-20,Hawaii,15,1371,23,12.0,0.0,462,5
776,2020-07-21,Hawaii,15,1396,23,25.0,0.0,487,5
777,2020-07-22,Hawaii,15,1413,24,17.0,1.0,504,6
778,2020-07-23,Hawaii,15,1468,25,55.0,1.0,559,7
779,2020-07-24,Hawaii,15,1526,25,58.0,0.0,617,7
780,2020-07-25,Hawaii,15,1597,25,71.0,0.0,688,7
781,2020-07-26,Hawaii,15,1660,25,63.0,0.0,751,7
782,2020-07-27,Hawaii,15,1688,25,28.0,0.0,779,7
783,2020-07-28,Hawaii,15,1734,25,46.0,0.0,825,7
784,2020-07-29,Hawaii,15,1842,25,108.0,0.0,933,7
785,2020-07-30,Hawaii,15,1966,25,124.0,0.0,1057,7
786,2020-07-31,Hawaii,15,2088,25,122.0,0.0,1179,7
787,2020-08-01,Hawaii,15,2174,25,86.0,0.0,1265,7
788,2020-08-02,Hawaii,15,2219,25,45.0,0.0,1310,7
789,2020-08-03,Hawaii,15,2425,25,206.0,0.0,1516,7
790,2020-08-04,Hawaii,15,2568,26,143.0,1.0,1659,8
791,2020-08-05,Hawaii,15,2740,26,172.0,0.0,1831,8
792,2020-08-06,Hawaii,15,2891,28,151.0,2.0,1982,10
793,2020-08-07,Hawaii,15,3092,30,201.0,2.0,2183,12
